0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
4.0
0.0
0.0
10.0
27.0
1.0
17.0
17.0
28.0
26.0
22.0
53.0
55.0
85.0
54.0
43.0
67.0
122.0
90.0
95.0
132.0
108.0
136.0
123.0
52.0
132.0
127.0
133.0
88.0
93.0
128.0
110.0
107.0
105.0
135.0
117.0
124.0
94.0
122.0
104.0
136.0
53.0
97.0
85.0
83.0
122.0
147.0
136.0
106.0
100.0
126.0
98.0
104.0
104.0
84.0
127.0
113.0
105.0
124.0
116.0
105.0
93.0
105.0
104.0
104.0
83.0
97.0
45.0
93.0
99.0
102.0
97.0
79.0
127.0
88.0
66.0
82.0
71.0
45.0
96.0
83.0
103.0
67.0
110.0
85.0
100.0
88.0
65.0
39.0
9.0
39.0
86.0
82.0
33.0
84.0
88.0
104.0
76.0
92.0
43.0
48.0
58.0
44.0
34.0
106.0
86.0
28.0
43.0
36.0
92.0
35.0
36.0
45.0
93.0
105.0
50.0
90.0
73.0
43.0
101.0
48.0
88.0
73.0
42.0
62.0
69.0
107.0
117.0
93.0
54.0
69.0
98.0
59.0
88.0
96.0
96.0
40.0
53.0
39.0
75.0
41.0
110.0
37.0
61.0
83.0
86.0
54.0
65.0
102.0
32.0
85.0
90.0
24.0
56.0
64.0
70.0
89.0
105.0
92.0
54.0
40.0
31.0
78.0
25.0
89.0
44.0
43.0
68.0
64.0
30.0
18.0
40.0
56.0
16.0
65.0
84.0
91.0
90.0
33.0
67.0
82.0
49.0
90.0
54.0
93.0
95.0
28.0
98.0
40.0
101.0
117.0
52.0
85.0
82.0
105.0
104.0
20.0
10.0
19.0
