0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
26.0
31.0
80.0
67.0
35.0
49.0
35.0
39.0
30.0
30.0
44.0
78.0
35.0
48.0
61.0
32.0
19.0
55.0
46.0
95.0
136.0
39.0
49.0
78.0
124.0
115.0
83.0
32.0
105.0
131.0
90.0
106.0
101.0
87.0
24.0
109.0
105.0
79.0
106.0
68.0
89.0
33.0
65.0
52.0
41.0
81.0
41.0
58.0
89.0
49.0
40.0
61.0
88.0
51.0
89.0
53.0
54.0
86.0
92.0
74.0
91.0
89.0
78.0
84.0
87.0
51.0
58.0
90.0
119.0
106.0
50.0
82.0
90.0
43.0
81.0
17.0
58.0
85.0
11.0
54.0
56.0
56.0
21.0
77.0
105.0
52.0
59.0
57.0
30.0
57.0
81.0
48.0
60.0
69.0
37.0
106.0
35.0
28.0
36.0
37.0
28.0
113.0
50.0
102.0
104.0
23.0
63.0
52.0
34.0
35.0
24.0
32.0
49.0
53.0
84.0
20.0
23.0
50.0
23.0
99.0
25.0
32.0
34.0
55.0
31.0
87.0
41.0
51.0
9.0
25.0
38.0
45.0
41.0
26.0
60.0
27.0
33.0
44.0
47.0
94.0
60.0
50.0
47.0
45.0
17.0
26.0
33.0
104.0
31.0
35.0
39.0
54.0
40.0
38.0
71.0
54.0
29.0
42.0
84.0
87.0
50.0
38.0
26.0
80.0
56.0
62.0
20.0
43.0
27.0
38.0
5.0
26.0
60.0
22.0
46.0
25.0
64.0
63.0
30.0
20.0
63.0
52.0
41.0
104.0
35.0
79.0
93.0
29.0
47.0
60.0
49.0
69.0
42.0
52.0
45.0
63.0
93.0
17.0
43.0
37.0
96.0
54.0
24.0
