SEED_29267
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
0.0
0.0
8.0
4.0
5.0
0.0
21.0
5.0
1.0
22.0
21.0
3.0
16.0
29.0
27.0
43.0
31.0
20.0
24.0
5.0
27.0
35.0
49.0
18.0
5.0
25.0
46.0
23.0
38.0
29.0
54.0
35.0
41.0
13.0
54.0
15.0
72.0
42.0
47.0
17.0
36.0
29.0
56.0
50.0
56.0
43.0
39.0
27.0
22.0
56.0
25.0
30.0
40.0
45.0
71.0
15.0
23.0
15.0
54.0
37.0
65.0
72.0
47.0
35.0
63.0
61.0
69.0
49.0
45.0
57.0
51.0
82.0
89.0
48.0
54.0
57.0
87.0
71.0
55.0
100.0
67.0
61.0
54.0
51.0
101.0
91.0
91.0
121.0
59.0
