SEED_73927
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
1.0
0.0
8.0
6.0
7.0
4.0
8.0
1.0
0.0
0.0
10.0
0.0
12.0
14.0
5.0
12.0
13.0
20.0
5.0
22.0
20.0
14.0
24.0
7.0
21.0
6.0
19.0
16.0
21.0
20.0
20.0
8.0
34.0
39.0
27.0
30.0
35.0
20.0
37.0
14.0
35.0
29.0
23.0
18.0
19.0
45.0
37.0
53.0
38.0
55.0
32.0
39.0
41.0
50.0
12.0
51.0
33.0
52.0
29.0
34.0
58.0
81.0
65.0
57.0
30.0
51.0
35.0
31.0
51.0
57.0
44.0
31.0
83.0
63.0
48.0
57.0
34.0
60.0
66.0
42.0
58.0
60.0
68.0
72.0
62.0
88.0
43.0
33.0
20.0
97.0
29.0
26.0
100.0
78.0
50.0
92.0
102.0
87.0
57.0
43.0
42.0
99.0
92.0
42.0
104.0
104.0
45.0
89.0
128.0
29.0
47.0
84.0
88.0
46.0
69.0
104.0
102.0
56.0
102.0
90.0
91.0
14.0
55.0
76.0
49.0
91.0
11.0
93.0
78.0
47.0
62.0
100.0
40.0
46.0
112.0
98.0
106.0
91.0
65.0
49.0
103.0
80.0
101.0
74.0
67.0
45.0
95.0
98.0
66.0
91.0
101.0
110.0
91.0
98.0
29.0
90.0
102.0
116.0
110.0
92.0
125.0
94.0
93.0
55.0
102.0
76.0
102.0
99.0
111.0
116.0
109.0
107.0
81.0
94.0
103.0
64.0
53.0
50.0
101.0
93.0
90.0
86.0
67.0
43.0
100.0
34.0
