SEED_3412
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
6.0
11.0
1.0
1.0
0.0
11.0
18.0
0.0
16.0
23.0
1.0
4.0
28.0
9.0
14.0
4.0
9.0
10.0
12.0
34.0
68.0
9.0
32.0
19.0
47.0
18.0
32.0
22.0
20.0
33.0
32.0
21.0
30.0
21.0
44.0
45.0
0.0
24.0
25.0
18.0
11.0
45.0
30.0
59.0
42.0
58.0
42.0
46.0
16.0
8.0
10.0
56.0
24.0
16.0
8.0
29.0
56.0
31.0
59.0
81.0
46.0
0.0
21.0
31.0
77.0
40.0
39.0
20.0
35.0
29.0
69.0
26.0
61.0
15.0
28.0
44.0
33.0
15.0
16.0
24.0
30.0
45.0
34.0
31.0
15.0
13.0
24.0
54.0
56.0
42.0
37.0
43.0
31.0
